-15.51 	  9.50 	 2.40 	 -7.95 	 -13.28 	-4.04 	  6.89 	 4.45 	  5.92
-15.55 	  2.99 	 2.45 	 -8.02 	 -12.57 	-10.93 	  4.52 	-2.00 	  4.96
-31.53 	  9.04 	 2.49 	 -8.04 	 -12.51 	-23.27 	  7.22 	-11.62 	  6.30
-41.11 	  2.76 	 2.43 	 -8.02 	 -12.14 	-34.00 	  4.56 	-21.38 	  5.20
-31.61 	  9.25 	 2.30 	 -8.05 	 -12.14 	-32.62 	  7.36 	-25.02 	  6.53
-5.93 	 11.02 	 2.29 	 -8.05 	 -12.66 	-16.61 	  9.56 	-19.07 	  8.04
 7.37 	  5.66 	 2.29 	 -8.16 	 -13.83 	-2.22 	  7.17 	-10.65 	  7.24
52.55 	 -8.58 	 2.23 	 -8.14 	 -15.89 	30.62 	 -2.27 	 9.78 	  2.16
-1.17 	  6.52 	 2.29 	 -8.17 	 -16.03 	11.57 	  2.99 	 6.36 	  3.55
40.41 	  3.35 	 2.29 	 -8.19 	 -16.66 	28.87 	  3.20 	17.52 	  3.49
20.62 	  4.90 	 2.31 	 -8.31 	 -15.59 	23.93 	  4.17 	18.72 	  3.88
-5.19 	  4.95 	 2.36 	 -8.29 	 -15.59 	 6.47 	  4.65 	11.14 	  4.26
-20.05 	  4.64 	 2.36 	 -8.32 	 -14.57 	-9.44 	  4.63 	 1.09 	  4.38
-25.85 	  6.53 	 2.36 	 -8.35 	 -14.24 	-19.29 	  5.76 	-7.68 	  5.09
-0.51 	  4.30 	 2.36 	 -8.35 	 -14.18 	-8.02 	  4.89 	-5.43 	  4.86
-44.12 	  6.15 	 2.20 	 -8.33 	 -14.18 	-29.74 	  5.65 	-18.19 	  5.32
-2.97 	  8.13 	 2.09 	 -8.29 	 -15.27 	-13.73 	  7.16 	-13.49 	  6.29
-11.50 	  8.31 	 2.11 	 -8.33 	 -15.27 	-12.38 	  7.83 	-12.96 	  6.95
 8.19 	 10.65 	 2.16 	 -8.27 	 -17.67 	-0.02 	  9.54 	-6.17 	  8.24
 4.89 	  4.89 	 2.16 	 -7.88 	 -18.05 	 2.92 	  6.91 	-2.63 	  7.47
37.26 	  7.36 	 2.22 	 -7.91 	 -18.20 	23.55 	  7.16 	10.38 	  7.46
22.96 	  4.00 	 2.26 	 -8.02 	 -17.49 	23.21 	  5.22 	14.60 	  6.30
 1.75 	  2.75 	 2.30 	 -8.08 	 -16.79 	10.35 	  3.72 	10.60 	  5.14
-20.92 	  8.09 	 2.37 	 -8.16 	 -16.41 	-8.38 	  6.31 	 0.48 	  6.07
-23.20 	  2.30 	 2.43 	 -8.18 	 -16.05 	-17.25 	  3.89 	-7.19 	  4.85
-23.48 	  9.00 	 2.45 	 -8.19 	 -16.36 	-20.98 	  6.96 	-12.55 	  6.22
-44.50 	  4.23 	 2.47 	 -8.23 	 -16.57 	-35.08 	  5.30 	-23.07 	  5.57
-24.74 	  5.46 	 2.37 	 -8.23 	 -16.77 	-28.92 	  5.40 	-23.92 	  5.56
-9.50 	  9.75 	 2.37 	 -8.23 	 -17.14 	-17.27 	  8.01 	-19.45 	  6.95
13.86 	  9.66 	 2.41 	 -8.28 	 -19.16 	 1.43 	  8.98 	-8.76 	  7.84
44.48 	  4.89 	 2.45 	 -8.38 	 -20.84 	27.28 	  6.49 	 8.53 	  6.86
 9.22 	  7.99 	 2.48 	 -8.39 	 -20.81 	16.45 	  7.38 	 8.86 	  7.25
34.50 	  5.54 	 2.52 	 -8.44 	 -20.81 	27.30 	  6.26 	17.33 	  6.70
17.84 	 -0.50 	 2.56 	 -8.52 	 -20.08 	21.64 	  2.17 	17.70 	  4.34
-10.71 	  5.66 	 2.61 	 -8.58 	 -19.35 	 2.24 	  4.24 	 8.66 	  4.74
-26.66 	  5.69 	 2.67 	 -8.68 	 -19.35 	-15.08 	  5.07 	-2.72 	  5.00
-30.71 	  4.89 	 2.69 	 -8.71 	 -18.97 	-24.45 	  4.94 	-11.84 	  4.96
-2.75 	  3.75 	 2.66 	 -8.65 	 -19.00 	-11.44 	  4.25 	-9.02 	  4.63
-36.28 	  1.23 	 2.65 	 -8.67 	 -19.27 	-26.34 	  2.43 	-17.98 	  3.53
-4.95 	  4.21 	 2.50 	 -8.60 	 -20.19 	-13.57 	  3.52 	-14.02 	  3.80
-22.73 	  8.96 	 2.50 	 -8.60 	 -20.38 	-19.06 	  6.79 	-16.99 	  5.49
19.74 	 14.25 	 2.52 	 -8.60 	 -22.44 	 4.23 	 11.27 	-5.16 	  8.37
 6.00 	  9.34 	 2.56 	 -8.59 	 -22.42 	 5.31 	 10.11 	-1.54 	  8.74
31.19 	 -1.54 	 2.59 	 -8.60 	 -22.69 	20.85 	  3.12 	 9.13 	  5.44
31.68 	  5.74 	 2.65 	 -8.77 	 -21.96 	27.37 	  4.62 	16.62 	  5.44
-6.45 	  7.68 	 2.70 	 -8.72 	 -21.61 	 7.10 	  6.47 	 9.31 	  6.22
-18.02 	  7.68 	 2.76 	 -8.86 	 -20.59 	-7.95 	  7.14 	 0.55 	  6.63
-32.07 	  7.58 	 2.80 	 -9.02 	 -20.52 	-22.41 	  7.34 	-10.04 	  6.87
-32.03 	  4.03 	 2.87 	 -9.07 	 -20.57 	-28.15 	  5.34 	-17.25 	  5.95
-16.33 	  7.16 	 2.67 	 -9.04 	 -20.53 	-21.14 	  6.44 	-17.25 	  6.39
-21.44 	  3.40 	 2.71 	 -9.11 	 -20.53 	-21.30 	  4.59 	-18.75 	  5.40
-19.80 	  2.29 	 2.50 	 -9.11 	 -20.16 	-20.48 	  3.21 	-19.41 	  4.41
-16.75 	 13.44 	 2.46 	 -9.09 	 -19.80 	-18.26 	  9.36 	-18.75 	  7.38
21.02 	 10.39 	 2.48 	 -9.11 	 -21.28 	 5.32 	  9.97 	-5.95 	  8.38
 9.24 	  6.03 	 2.48 	 -9.21 	 -22.95 	 7.67 	  7.57 	-1.04 	  7.61
16.47 	 11.31 	 2.50 	 -9.22 	 -22.95 	12.96 	  9.81 	 4.69 	  8.85
35.56 	  0.80 	 2.53 	 -9.30 	 -22.61 	26.53 	  4.37 	14.82 	  6.23
16.01 	  1.00 	 2.57 	 -9.31 	 -21.59 	20.24 	  2.34 	15.40 	  4.55
-5.31 	  2.79 	 2.61 	 -9.35 	 -21.26 	 4.93 	  2.60 	 8.86 	  3.96
-27.11 	  4.38 	 2.67 	 -9.50 	 -20.22 	-14.27 	  3.60 	-2.71 	  4.00
-26.06 	  5.79 	 2.72 	 -9.53 	 -20.53 	-21.33 	  4.90 	-10.30 	  4.57
-1.54 	  4.36 	 2.65 	 -9.55 	 -20.51 	-9.48 	  4.57 	-7.59 	  4.50
-42.92 	  6.01 	 2.65 	 -9.17 	 -20.46 	-29.54 	  5.58 	-19.15 	  5.26
-9.05 	  1.52 	 2.47 	 -9.15 	 -21.36 	-17.32 	  3.15 	-16.16 	  4.07
-12.34 	  9.88 	 2.51 	 -9.17 	 -21.84 	-14.31 	  7.18 	-15.03 	  5.96
29.34 	  7.37 	 2.50 	 -9.20 	 -22.85 	11.88 	  7.28 	-0.71 	  6.42
39.76 	  1.64 	 2.56 	 -9.27 	 -24.14 	28.63 	  3.87 	12.52 	  4.85
26.67 	 14.58 	 2.57 	 -9.27 	 -24.29 	27.45 	 10.30 	17.27 	  8.03
40.29 	 -4.36 	 2.59 	 -9.31 	 -24.69 	35.16 	  1.49 	24.97 	  4.01
-3.37 	  3.88 	 2.59 	 -9.35 	 -24.65 	12.04 	  2.91 	16.01 	  3.95
-19.44 	  6.49 	 2.63 	 -9.37 	 -24.31 	-6.83 	  5.05 	 4.66 	  4.76
-19.84 	  2.09 	 2.67 	 -9.49 	 -23.64 	-14.62 	  3.23 	-3.23 	  3.83
-35.65 	  2.02 	 2.56 	 -9.57 	 -22.94 	-27.28 	  2.47 	-13.88 	  3.19
-20.31 	 10.97 	 2.61 	 -9.60 	 -22.58 	-23.08 	  7.56 	-16.07 	  5.70
-23.63 	  4.59 	 2.52 	 -9.60 	 -22.92 	-23.44 	  5.78 	-18.74 	  5.36
-4.46 	 10.54 	 2.56 	 -9.55 	 -24.27 	-12.03 	  8.66 	-14.23 	  7.10
 7.00 	  8.79 	 2.63 	 -9.64 	 -26.69 	-0.59 	  8.70 	-7.40 	  7.63
54.33 	  0.96 	 2.62 	 -9.61 	 -28.43 	32.36 	  4.06 	12.64 	  5.51
 1.96 	  4.89 	 2.62 	 -9.57 	 -28.41 	14.12 	  4.57 	 9.30 	  5.36
36.23 	  9.06 	 2.61 	 -9.61 	 -28.36 	27.38 	  7.25 	18.18 	  6.56
34.33 	  4.53 	 2.67 	 -9.58 	 -28.34 	31.57 	  5.63 	23.68 	  5.94
-11.16 	  4.87 	 2.69 	 -9.68 	 -27.28 	 5.94 	  5.14 	12.59 	  5.55
-26.35 	  9.98 	 2.72 	 -9.79 	 -26.22 	-13.43 	  8.00 	 0.06 	  6.94
-36.40 	  9.35 	 2.52 	 -9.46 	 -26.31 	-27.29 	  8.94 	-11.94 	  7.98
-4.95 	  3.22 	 2.51 	 -9.46 	 -26.33 	-13.89 	  5.51 	-9.78 	  6.47
-36.79 	  7.68 	 2.42 	 -9.45 	 -26.28 	-27.67 	  6.81 	-18.72 	  6.89
-0.51 	  7.66 	 2.21 	 -9.52 	 -27.35 	-11.46 	  7.29 	-13.11 	  7.13
-3.81 	  8.84 	 2.25 	 -9.50 	 -28.21 	-6.86 	  8.23 	-10.17 	  7.73
 5.61 	  9.63 	 2.27 	 -9.55 	 -29.70 	 0.63 	  9.05 	-5.10 	  8.36
49.79 	  0.22 	 2.26 	 -9.54 	 -31.00 	30.12 	  3.76 	12.74 	  5.75
-1.20 	  6.71 	 2.30 	 -9.59 	 -30.97 	11.34 	  5.51 	 8.36 	  6.05
35.51 	 -0.50 	 2.37 	 -9.64 	 -30.97 	25.87 	  1.88 	17.36 	  3.90
22.37 	 -1.52 	 2.43 	 -9.64 	 -29.95 	23.79 	 -0.16 	19.21 	  2.13
 4.03 	  3.78 	 2.43 	 -9.71 	 -29.58 	11.94 	  2.18 	14.47 	  2.60
-12.85 	  6.92 	 2.43 	 -9.98 	 -29.54 	-2.94 	  4.91 	 5.72 	  3.81
-31.35 	  8.02 	 2.36 	 -9.98 	 -28.52 	-20.01 	  6.78 	-6.33 	  5.19
-3.29 	  3.54 	 2.36 	 -9.98 	 -28.46 	-9.98 	  4.84 	-5.40 	  4.66
-38.37 	  6.20 	 2.31 	 -9.96 	 -27.79 	-27.04 	  5.66 	-16.22 	  5.19
-9.76 	 -4.66 	 2.19 	 -10.01 	 -27.77 	-16.72 	 -0.55 	-14.35 	  1.97
-17.41 	  8.28 	 2.19 	 -9.94 	 -27.41 	-17.13 	  4.77 	-15.48 	  4.05
-0.75 	 16.31 	 2.15 	 -10.01 	 -27.87 	-7.32 	 11.67 	-10.84 	  8.00
59.47 	 -7.59 	 2.07 	 -10.01 	 -31.51 	32.72 	  0.11 	11.91 	  2.96
 0.79 	  2.63 	 2.13 	 -10.06 	 -31.47 	13.59 	  1.60 	 8.46 	  2.81
47.52 	 17.00 	 2.52 	 -10.09 	 -31.92 	34.11 	 10.83 	21.54 	  7.41
18.66 	  0.00 	 2.52 	 -10.31 	 -31.19 	24.84 	  4.24 	20.83 	  4.88
-2.48 	  7.16 	 2.59 	 -10.33 	 -31.15 	 8.47 	  5.98 	13.49 	  5.63
-4.54 	 -0.76 	 2.65 	 -10.37 	 -30.11 	 0.69 	  1.92 	 7.79 	  3.54
-29.36 	  4.40 	 2.70 	 -10.51 	 -29.07 	-17.32 	  3.35 	-4.20 	  3.72
-35.30 	  7.34 	 2.43 	 -10.14 	 -29.10 	-28.22 	  5.89 	-14.56 	  5.16
-42.99 	  3.37 	 2.43 	 -10.18 	 -29.05 	-37.08 	  4.36 	-23.96 	  4.56
-17.10 	  2.33 	 2.37 	 -10.36 	 -28.99 	-25.12 	  3.07 	-22.00 	  3.72
-12.88 	 12.64 	 2.43 	 -10.36 	 -29.18 	-17.75 	  8.81 	-19.20 	  6.63
-9.14 	 16.70 	 2.45 	 -10.41 	 -31.14 	-12.58 	 13.52 	-16.09 	  9.90
52.72 	 -9.03 	 2.49 	 -10.41 	 -33.99 	26.62 	 -0.01 	 6.20 	  3.80
-2.77 	  5.29 	 2.54 	 -10.46 	 -33.63 	 9.00 	  3.15 	 3.38 	  4.26
35.80 	  8.06 	 2.60 	 -10.50 	 -33.59 	25.11 	  6.08 	14.03 	  5.47
26.86 	  1.00 	 2.64 	 -10.47 	 -33.22 	26.18 	  3.04 	18.39 	  4.05
 1.30 	  1.56 	 2.69 	 -10.53 	 -32.88 	11.27 	  2.13 	13.04 	  3.21
-26.02 	  4.83 	 2.71 	 -10.74 	 -32.17 	-11.10 	  3.67 	 0.47 	  3.59
-28.14 	  3.48 	 2.64 	 -10.69 	 -32.35 	-21.35 	  3.58 	-8.89 	  3.59
-13.39 	  5.69 	 2.70 	 -10.67 	 -32.76 	-16.55 	  4.85 	-10.39 	  4.29
-38.78 	 -1.02 	 2.71 	 -10.69 	 -32.70 	-29.89 	  1.32 	-19.73 	  2.55
-19.04 	  1.27 	 2.64 	 -10.94 	 -32.66 	-23.41 	  1.19 	-19.74 	  1.96
-8.46 	 15.36 	 2.68 	 -10.92 	 -32.30 	-14.42 	  9.70 	-16.23 	  6.33
-8.96 	 11.71 	 2.68 	 -10.94 	 -34.21 	-11.14 	 10.90 	-14.01 	  8.10
55.08 	 -4.99 	 2.68 	 -10.94 	 -37.03 	28.59 	  1.37 	 8.36 	  3.89
32.18 	 10.77 	 2.71 	 -10.94 	 -37.04 	30.75 	  7.01 	16.23 	  6.13
39.35 	  8.96 	 2.75 	 -10.96 	 -37.41 	35.93 	  8.17 	23.96 	  7.07
21.62 	  5.40 	 2.75 	 -11.18 	 -36.73 	27.35 	  6.42 	23.45 	  6.41
 6.65 	  4.10 	 2.82 	 -11.18 	 -35.73 	14.95 	  5.03 	18.26 	  5.69
-12.34 	  5.36 	 2.82 	 -11.34 	 -34.72 	-1.42 	  5.16 	 8.46 	  5.50
-24.88 	  6.79 	 2.84 	 -11.48 	 -34.01 	-15.49 	  6.09 	-2.31 	  5.86
-27.35 	  0.49 	 2.73 	 -11.48 	 -33.97 	-22.65 	  2.73 	-10.57 	  4.14
-11.21 	  6.78 	 2.73 	 -11.50 	 -33.92 	-15.79 	  5.15 	-10.88 	  4.99
-26.05 	  1.78 	 2.65 	 -11.51 	 -34.40 	-21.98 	  3.13 	-15.99 	  3.96
-13.38 	  4.53 	 2.61 	 -11.47 	 -34.68 	-16.84 	  3.99 	-15.32 	  4.19
-11.97 	  8.39 	 2.63 	 -11.50 	 -35.05 	-13.91 	  6.61 	-14.36 	  5.54
26.92 	  6.50 	 2.70 	 -11.50 	 -36.92 	10.61 	  6.55 	-1.01 	  5.88
 8.97 	  3.51 	 2.70 	 -11.51 	 -37.74 	 9.63 	  4.73 	 2.24 	  5.13
38.95 	  8.50 	 2.70 	 -11.50 	 -37.88 	27.22 	  6.99 	14.23 	  6.25
35.73 	  1.76 	 2.77 	 -11.66 	 -37.19 	32.35 	  3.79 	21.42 	  4.72
-1.01 	  6.26 	 2.79 	 -11.67 	 -36.82 	12.35 	  5.27 	14.35 	  5.23
-9.02 	  6.12 	 2.79 	 -11.72 	 -36.80 	-0.48 	  5.76 	 6.89 	  5.51
-28.63 	  3.67 	 2.81 	 -11.78 	 -36.79 	-17.36 	  4.48 	-4.59 	  4.89
-33.52 	  7.00 	 2.81 	 -11.76 	 -36.75 	-27.05 	  6.00 	-14.05 	  5.61
-33.69 	 -1.53 	 2.83 	 -11.79 	 -36.71 	-31.03 	  1.48 	-20.57 	  3.30
-24.25 	  3.87 	 2.79 	 -11.97 	 -36.68 	-26.98 	  2.83 	-21.99 	  3.36
-12.64 	 12.39 	 2.79 	 -11.95 	 -36.64 	-18.37 	  8.58 	-19.16 	  6.32
-14.39 	 11.99 	 2.82 	 -11.96 	 -38.26 	-15.98 	 10.62 	-17.77 	  8.20
51.67 	 -4.89 	 2.84 	 -11.89 	 -41.95 	24.62 	  1.34 	 4.68 	  4.03
 9.77 	 12.78 	 2.84 	 -11.95 	 -41.91 	15.71 	  8.18 	 6.40 	  6.85
22.23 	  0.50 	 2.81 	 -11.93 	 -41.89 	19.61 	  3.58 	11.61 	  4.84
29.64 	  4.93 	 2.81 	 -12.03 	 -40.82 	25.63 	  4.35 	17.61 	  4.82
16.72 	  1.48 	 2.81 	 -12.03 	 -39.82 	20.28 	  2.62 	17.50 	  3.74
-23.50 	  8.90 	 2.88 	 -12.07 	 -38.78 	-5.96 	  6.37 	 4.38 	  5.40
-32.42 	  7.02 	 2.94 	 -12.13 	 -38.45 	-21.81 	  6.74 	-7.51 	  5.91
-29.50 	  5.51 	 2.90 	 -12.09 	 -38.71 	-26.44 	  6.02 	-14.77 	  5.84
-38.84 	  4.30 	 2.97 	 -12.14 	 -38.67 	-33.86 	  4.97 	-22.70 	  5.33
-26.57 	  3.80 	 2.84 	 -12.18 	 -38.99 	-29.53 	  4.25 	-24.27 	  4.83
-17.61 	  3.48 	 2.86 	 -12.13 	 -38.97 	-22.37 	  3.81 	-22.31 	  4.44
-13.36 	 13.60 	 2.86 	 -12.17 	 -39.64 	-16.96 	  9.67 	-19.60 	  7.41
53.89 	  2.71 	 2.91 	 -12.14 	 -42.55 	25.57 	  5.51 	 4.19 	  5.94
 3.42 	  9.46 	 2.95 	 -12.14 	 -42.48 	12.30 	  7.88 	 4.03 	  7.12
27.18 	  3.35 	 2.95 	 -12.14 	 -42.46 	21.23 	  5.16 	11.62 	  5.93
29.36 	  4.85 	 2.97 	 -12.24 	 -42.07 	26.12 	  4.93 	17.55 	  5.53
14.21 	  1.75 	 3.04 	 -12.22 	 -41.71 	19.00 	  3.03 	16.69 	  4.34
-4.81 	  2.28 	 3.10 	 -12.32 	 -40.71 	 4.74 	  2.54 	 9.91 	  3.61
-33.92 	  3.04 	 3.10 	 -12.64 	 -39.65 	-18.46 	  2.71 	-4.25 	  3.21
-20.35 	  0.00 	 3.15 	 -12.64 	 -40.22 	-19.57 	  1.08 	-9.50 	  2.17
-13.80 	  8.34 	 3.17 	 -11.63 	 -39.89 	-16.10 	  5.84 	-10.97 	  4.86
-16.57 	  6.75 	 2.19 	 -13.47 	 -39.18 	-16.77 	  5.65 	-13.57 	  4.25
-12.15 	 10.91 	 2.09 	 -13.44 	 -39.28 	-14.04 	  8.82 	-13.29 	  6.47
-6.87 	 17.59 	 2.11 	 -13.50 	 -40.08 	-9.73 	 14.05 	-11.29 	 10.10
23.20 	 -2.65 	 2.13 	 -13.58 	 -40.89 	10.04 	  4.00 	-0.12 	  5.97
20.66 	  4.09 	 2.15 	 -13.69 	 -40.87 	16.42 	  4.01 	 6.69 	  5.32
30.02 	  8.84 	 2.15 	 -13.66 	 -41.09 	24.58 	  6.92 	14.37 	  6.52
26.67 	 -2.07 	 2.20 	 -13.78 	 -40.38 	25.85 	  1.48 	18.57 	  3.68
 3.83 	  6.45 	 2.22 	 -13.83 	 -39.38 	12.65 	  4.44 	13.99 	  4.56
-26.15 	 11.06 	 2.26 	 -13.87 	 -39.38 	-10.61 	  8.39 	 1.11 	  6.67
-29.29 	 11.55 	 2.16 	 -13.83 	 -39.61 	-21.86 	 10.30 	-8.84 	  8.33
-1.26 	  3.26 	 2.20 	 -13.88 	 -40.13 	-9.48 	  6.06 	-6.41 	  6.71
-43.18 	  0.00 	 2.20 	 -13.89 	 -39.40 	-29.70 	  2.42 	-18.43 	  4.56
-9.05 	 -0.76 	 2.12 	 -13.85 	 -39.69 	-17.34 	  0.53 	-15.60 	  2.88
-8.46 	  8.20 	 2.08 	 -13.83 	 -38.63 	-12.03 	  5.14 	-13.43 	  4.63
 3.94 	 15.14 	 2.09 	 -13.95 	 -40.17 	-2.45 	 11.09 	-7.89 	  7.99
37.75 	 -4.55 	 2.11 	 -14.09 	 -41.30 	21.68 	  1.65 	 6.93 	  3.87
 5.43 	  1.56 	 2.17 	 -14.16 	 -41.28 	11.96 	  1.56 	 6.58 	  3.08
40.45 	  3.58 	 2.17 	 -14.21 	 -42.58 	29.05 	  2.75 	17.70 	  3.22
18.51 	 -4.91 	 2.24 	 -14.42 	 -42.58 	22.75 	 -1.93 	18.20 	  0.44
 2.91 	  6.05 	 2.24 	 -14.46 	 -41.54 	10.85 	  2.84 	13.42 	  2.22
-21.30 	  7.24 	 2.24 	 -14.50 	 -41.52 	-8.44 	  5.47 	 2.27 	  3.84
-27.71 	  6.05 	 2.31 	 -14.67 	 -41.47 	-19.98 	  5.75 	-7.42 	  4.46
-1.78 	  4.57 	 2.31 	 -14.65 	 -41.61 	-9.06 	  5.05 	-5.64 	  4.54
-45.87 	  0.25 	 2.31 	 -14.68 	 -40.88 	-31.15 	  2.16 	-18.79 	  3.15
-10.77 	  2.28 	 2.26 	 -14.65 	 -41.38 	-18.94 	  2.24 	-16.38 	  2.90
-16.18 	 13.31 	 2.26 	 -14.65 	 -41.66 	-17.28 	  8.88 	-16.46 	  6.30
 5.42 	 15.19 	 2.26 	 -14.70 	 -43.28 	-3.66 	 12.65 	-9.49 	  9.20
48.81 	 -16.98 	 2.30 	 -14.81 	 -44.00 	27.84 	 -5.17 	 9.47 	  0.67
-0.24 	  5.33 	 2.35 	 -14.86 	 -43.96 	11.01 	  1.11 	 6.44 	  2.14
47.26 	  5.74 	 2.37 	 -14.92 	 -44.71 	32.77 	  3.86 	19.84 	  3.28
19.78 	  3.76 	 2.39 	 -15.08 	 -44.02 	24.98 	  3.74 	20.04 	  3.34
-1.54 	  2.57 	 2.41 	 -15.04 	 -43.97 	 9.08 	  3.05 	13.24 	  3.13
-29.10 	  9.62 	 2.42 	 -15.18 	 -43.93 	-13.83 	  6.94 	-0.40 	  5.16
-31.57 	  6.29 	 2.28 	 -15.14 	 -43.87 	-24.52 	  6.56 	-10.64 	  5.59
-5.31 	  3.29 	 2.15 	 -15.17 	 -43.95 	-13.05 	  4.59 	-9.09 	  4.86
-46.55 	  0.98 	 2.20 	 -15.19 	 -43.58 	-33.13 	  2.42 	-21.33 	  3.62
-11.99 	  3.54 	 2.22 	 -15.26 	 -44.14 	-20.44 	  3.07 	-18.48 	  3.56
-10.21 	 11.46 	 2.24 	 -15.26 	 -44.09 	-14.29 	  8.10 	-15.94 	  6.15
21.41 	  9.26 	 2.24 	 -15.34 	 -45.20 	 7.13 	  8.76 	-3.92 	  7.16
36.30 	 -7.33 	 2.24 	 -15.35 	 -46.74 	24.63 	 -0.90 	 9.15 	  2.49
19.65 	  7.13 	 2.28 	 -15.37 	 -46.70 	21.66 	  3.91 	12.71 	  3.99
33.21 	 -3.08 	 2.28 	 -15.40 	 -46.32 	28.59 	 -0.30 	19.54 	  1.69
-10.57 	  3.31 	 2.32 	 -15.43 	 -45.25 	 5.11 	  1.85 	 9.95 	  2.19
-20.91 	  8.30 	 2.37 	 -15.41 	 -44.18 	-10.48 	  5.73 	 0.03 	  4.21
-34.64 	  9.80 	 2.41 	 -15.46 	 -44.12 	-24.96 	  8.15 	-11.23 	  6.02
-39.86 	  7.38 	 2.43 	 -15.51 	 -44.41 	-33.89 	  7.67 	-20.64 	  6.47
 2.26 	  7.00 	 2.41 	 -15.51 	 -45.85 	-12.21 	  7.27 	-13.39 	  6.69
32.34 	 -0.25 	 2.47 	 -15.51 	 -47.00 	14.55 	  2.76 	 1.43 	  4.48
 3.04 	  2.03 	 2.53 	 -15.52 	 -47.11 	 7.67 	  2.32 	 2.02 	  3.70
 8.27 	  5.04 	 2.53 	 -15.55 	 -46.72 	 8.03 	  3.93 	 4.09 	  4.12
-32.32 	 10.77 	 2.60 	 -15.64 	 -46.36 	-16.16 	  8.00 	-7.67 	  6.25
-0.25 	  4.99 	 2.50 	 -15.61 	 -46.61 	-6.65 	  6.21 	-5.39 	  5.90
-39.50 	  9.71 	 2.48 	 -15.61 	 -46.26 	-26.37 	  8.31 	-16.54 	  7.18
27.17 	 -2.28 	 2.45 	 -15.61 	 -46.98 	 5.74 	  1.96 	-2.48 	  4.16
15.41 	  7.84 	 2.45 	 -15.67 	 -46.96 	11.54 	  5.47 	 3.34 	  5.34
15.36 	 -5.15 	 2.48 	 -15.69 	 -47.05 	13.84 	 -0.91 	 7.32 	  1.94
-21.41 	 10.48 	 2.48 	 -15.75 	 -47.05 	-7.31 	  5.90 	-1.95 	  4.68
-0.98 	  5.35 	 2.40 	 -15.73 	 -46.98 	-3.54 	  5.58 	-1.69 	  4.94
-10.87 	  8.88 	 2.26 	 -15.73 	 -46.94 	-7.99 	  7.56 	-4.77 	  6.25
21.32 	  3.51 	 2.30 	 -15.72 	 -47.44 	 9.61 	  5.13 	 3.72 	  5.40
 1.01 	  4.78 	 2.32 	 -15.75 	 -47.40 	 4.46 	  4.91 	 2.91 	  5.21
14.64 	  1.55 	 2.36 	 -15.81 	 -47.40 	10.59 	  2.87 	 6.80 	  4.01
-23.47 	  4.51 	 2.43 	 -15.83 	 -47.00 	-9.82 	  3.85 	-2.93 	  4.18
-6.26 	  0.00 	 2.43 	 -15.78 	 -47.12 	-7.68 	  1.56 	-4.03 	  2.87
-28.27 	 15.17 	 2.49 	 -15.79 	 -48.41 	-20.01 	  9.72 	-11.90 	  6.87
33.16 	 -0.25 	 2.45 	 -15.83 	 -49.41 	11.88 	  3.72 	 2.64 	  4.58
 5.63 	  7.66 	 2.45 	 -15.86 	 -49.39 	 8.13 	  6.07 	 3.65 	  5.58
26.96 	 -2.74 	 2.48 	 -15.90 	 -48.70 	19.44 	  0.77 	11.31 	  2.88
-19.69 	  1.48 	 2.36 	 -15.90 	 -48.64 	-4.08 	  1.20 	 1.26 	  2.43
-27.38 	 18.05 	 2.32 	 -15.83 	 -48.82 	-18.08 	 11.34 	-8.07 	  7.56
-38.03 	  6.34 	 2.38 	 -15.88 	 -48.79 	-30.03 	  8.32 	-17.85 	  7.18
-16.36 	  3.94 	 2.38 	 -15.96 	 -48.89 	-21.83 	  5.66 	-17.53 	  6.12
 7.99 	  9.46 	 2.38 	 -15.96 	 -48.87 	-3.94 	  7.94 	-9.38 	  7.24
21.72 	 10.78 	 2.40 	 -16.03 	 -50.21 	11.46 	  9.62 	 0.69 	  8.40
38.35 	  6.09 	 2.41 	 -16.03 	 -50.29 	27.60 	  7.50 	12.97 	  7.70
52.27 	  0.49 	 2.28 	 -16.03 	 -49.92 	42.35 	  3.29 	25.83 	  5.41
21.12 	  4.16 	 2.34 	 -16.04 	 -49.85 	29.64 	  3.81 	24.61 	  5.02
-24.86 	  4.46 	 2.37 	 -16.08 	 -49.79 	-3.05 	  4.18 	 8.78 	  4.83
-33.30 	  8.20 	 2.21 	 -16.02 	 -49.41 	-21.26 	  6.62 	-4.93 	  5.99
-47.94 	  9.96 	 2.23 	 -16.02 	 -49.39 	-37.26 	  8.62 	-18.95 	  7.31
-14.93 	 10.78 	 2.27 	 -16.25 	 -50.29 	-23.84 	  9.83 	-17.79 	  8.33
30.82 	 -0.50 	 2.32 	 -16.26 	 -51.87 	 8.97 	  3.63 	-2.08 	  5.50
 7.88 	  3.32 	 2.32 	 -16.29 	 -52.33 	 8.32 	  3.43 	 1.16 	  4.80
40.17 	 -17.09 	 2.34 	 -16.29 	 -52.32 	27.44 	 -8.88 	13.90 	 -2.31
-29.56 	 12.92 	 2.34 	 -16.29 	 -51.95 	-6.76 	  4.20 	-0.10 	  2.60
-9.84 	  7.03 	 2.24 	 -16.25 	 -51.57 	-8.65 	  5.92 	-3.33 	  4.07
-24.33 	 18.20 	 2.19 	 -16.32 	 -51.24 	-18.08 	 13.26 	-10.22 	  8.64
